URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,score_diff,take_foul,winning_take_foul
/boxscores/201510270CHI.html,regular,United Center Chicago Illinois,October 27 2015,8:00 PM,CHI,4,33,CLE,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),95,CHI,,97,K. Love - loveke01,3-pt jump shot,make,25.0,L. James - jamesle01,,,,,,,,,,,,,,,,,,,,,,2,False,False
/boxscores/201510270CHI.html,regular,United Center Chicago Illinois,October 27 2015,8:00 PM,CHI,4,10,CLE,,95,CHI,D. Rose misses 2-pt jump shot from 20 ft,97,D. Rose - rosede01,2-pt jump shot,miss,20.0,,,,,,,,,,,,,,,,,,,,,,,2,False,False
/boxscores/201510270CHI.html,regular,United Center Chicago Illinois,October 27 2015,8:00 PM,CHI,4,10,CLE,Defensive rebound by T. Thompson,95,CHI,,97,,,,,,,,,,T. Thompson - thomptr01,defensive,,,,,,,,,,,,,,,,2,False,False
/boxscores/201510270CHI.html,regular,United Center Chicago Illinois,October 27 2015,8:00 PM,CHI,4,10,CLE,Cleveland full timeout,95,CHI,,97,,,,,,,,,,,,,,CLE,,,,,,,,,,,,,2,False,False
/boxscores/201510270CHI.html,regular,United Center Chicago Illinois,October 27 2015,8:00 PM,CHI,4,4,CLE,L. James misses 2-pt layup from 2 ft (block by P. Gasol),95,CHI,,97,L. James - jamesle01,2-pt layup,miss,2.0,,P. Gasol - gasolpa01,,,,,,,,,,,,,,,,,,,,,2,False,False
/boxscores/201510270CHI.html,regular,United Center Chicago Illinois,October 27 2015,8:00 PM,CHI,4,4,CLE,Offensive rebound by Team,95,CHI,,97,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,2,False,False
/boxscores/201510270CHI.html,regular,United Center Chicago Illinois,October 27 2015,8:00 PM,CHI,4,4,CLE,Cleveland full timeout,95,CHI,,97,,,,,,,,,,,,,,CLE,,,,,,,,,,,,,2,False,False
/boxscores/201510270CHI.html,regular,United Center Chicago Illinois,October 27 2015,8:00 PM,CHI,4,2,CLE,Turnover by M. Williams (bad pass; steal by J. Butler),95,CHI,,97,,,,,,,,,,,,,,,,,,,,M. Williams - willima01,bad pass,steal,J. Butler - butleji01,,,,2,False,False
/boxscores/201510270CHI.html,regular,United Center Chicago Illinois,October 27 2015,8:00 PM,CHI,4,0,CLE,End of 4th quarter,95,CHI,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,False,False
/boxscores/201510270CHI.html,regular,United Center Chicago Illinois,October 27 2015,8:00 PM,CHI,4,0,CLE,End of Game,95,CHI,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,False,False
/boxscores/201510280ORL.html,regular,Amway Center Orlando Florida,October 28 2015,7:00 PM,WAS,4,34,WAS,O. Porter misses 3-pt jump shot from 23 ft,86,ORL,,87,O. Porter - porteot01,3-pt jump shot,miss,23.0,,,,,,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201510280ORL.html,regular,Amway Center Orlando Florida,October 28 2015,7:00 PM,WAS,4,33,WAS,,86,ORL,Defensive rebound by V. Oladipo,87,,,,,,,,,,V. Oladipo - oladivi01,defensive,,,,,,,,,,,,,,,,1,False,False
/boxscores/201510280ORL.html,regular,Amway Center Orlando Florida,October 28 2015,7:00 PM,WAS,4,21,WAS,,86,ORL,E. Payton misses 2-pt jump shot from 12 ft,87,E. Payton - paytoel01,2-pt jump shot,miss,12.0,,,,,,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201510280ORL.html,regular,Amway Center Orlando Florida,October 28 2015,7:00 PM,WAS,4,20,WAS,Defensive rebound by M. Gortat,86,ORL,,87,,,,,,,,,,M. Gortat - gortama01,defensive,,,,,,,,,,,,,,,,1,False,False
/boxscores/201510280ORL.html,regular,Amway Center Orlando Florida,October 28 2015,7:00 PM,WAS,4,20,WAS,Washington full timeout,86,ORL,,87,,,,,,,,,,,,,,WAS,,,,,,,,,,,,,1,False,False
/boxscores/201510280ORL.html,regular,Amway Center Orlando Florida,October 28 2015,7:00 PM,WAS,4,20,WAS,Violation by Team (jump ball),86,ORL,,87,,,,,,,,,,,,Team,jump ball,,,,,,,,,,,,,,1,False,False
/boxscores/201510280ORL.html,regular,Amway Center Orlando Florida,October 28 2015,7:00 PM,WAS,4,13,WAS,J. Wall makes 2-pt jump shot from 4 ft,88,ORL,,87,J. Wall - walljo01,2-pt jump shot,make,4.0,,,,,,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201510280ORL.html,regular,Amway Center Orlando Florida,October 28 2015,7:00 PM,WAS,4,13,WAS,,88,ORL,Orlando full timeout,87,,,,,,,,,,,,,,ORL,,,,,,,,,,,,,1,False,False
/boxscores/201510280ORL.html,regular,Amway Center Orlando Florida,October 28 2015,7:00 PM,WAS,4,10,WAS,,88,ORL,Personal foul by J. Wall (drawn by T. Harris),87,,,,,,,personal,J. Wall - walljo01,T. Harris - harrito02,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201510280ORL.html,regular,Amway Center Orlando Florida,October 28 2015,7:00 PM,WAS,4,4,WAS,Violation by M. Gortat (def goaltending),88,ORL,,87,,,,,,,,,,,,M. Gortat - gortama01,def goaltending,,,,,,,,,,,,,,1,False,False
/boxscores/201510280ORL.html,regular,Amway Center Orlando Florida,October 28 2015,7:00 PM,WAS,4,4,WAS,,88,ORL,T. Harris misses 2-pt layup from 2 ft,87,T. Harris - harrito02,2-pt layup,miss,2.0,,,,,,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201510280ORL.html,regular,Amway Center Orlando Florida,October 28 2015,7:00 PM,WAS,4,4,WAS,,88,ORL,Offensive rebound by Team,87,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,1,False,False
/boxscores/201510280ORL.html,regular,Amway Center Orlando Florida,October 28 2015,7:00 PM,WAS,4,0,WAS,,88,ORL,N. Vuevi misses 2-pt jump shot from 17 ft,87,N. Vučević - vucevni01,2-pt jump shot,miss,17.0,,,,,,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201510280ORL.html,regular,Amway Center Orlando Florida,October 28 2015,7:00 PM,WAS,4,0,WAS,,88,ORL,Offensive rebound by Team,87,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,1,False,False
/boxscores/201510280ORL.html,regular,Amway Center Orlando Florida,October 28 2015,7:00 PM,WAS,4,0,WAS,End of 4th quarter,88,ORL,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201510280ORL.html,regular,Amway Center Orlando Florida,October 28 2015,7:00 PM,WAS,4,0,WAS,End of Game,88,ORL,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201511040WAS.html,regular,Verizon Center Washington District of Columbia,November 4 2015,7:00 PM,WAS,4,28,SAS,K. Leonard misses 2-pt jump shot from 20 ft,96,WAS,,97,K. Leonard - leonaka01,2-pt jump shot,miss,20.0,,,,,,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201511040WAS.html,regular,Verizon Center Washington District of Columbia,November 4 2015,7:00 PM,WAS,4,27,SAS,Offensive rebound by L. Aldridge,96,WAS,,97,,,,,,,,,,L. Aldridge - aldrila01,offensive,,,,,,,,,,,,,,,,1,False,False
/boxscores/201511040WAS.html,regular,Verizon Center Washington District of Columbia,November 4 2015,7:00 PM,WAS,4,24,SAS,K. Leonard misses 2-pt jump shot from 14 ft,96,WAS,,97,K. Leonard - leonaka01,2-pt jump shot,miss,14.0,,,,,,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201511040WAS.html,regular,Verizon Center Washington District of Columbia,November 4 2015,7:00 PM,WAS,4,22,SAS,,96,WAS,Defensive rebound by M. Gortat,97,,,,,,,,,,M. Gortat - gortama01,defensive,,,,,,,,,,,,,,,,1,False,False
/boxscores/201511040WAS.html,regular,Verizon Center Washington District of Columbia,November 4 2015,7:00 PM,WAS,4,18,SAS,,96,WAS,Personal take foul by T. Duncan (drawn by J. Wall),97,,,,,,,personal take,T. Duncan - duncati01,J. Wall - walljo01,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201511040WAS.html,regular,Verizon Center Washington District of Columbia,November 4 2015,7:00 PM,WAS,4,18,SAS,,96,WAS,J. Wall makes free throw 1 of 2,98,,,,,,,,,,,,,,,J. Wall - walljo01,make,1 of 2,,,,,,,,,,2,False,False
/boxscores/201511040WAS.html,regular,Verizon Center Washington District of Columbia,November 4 2015,7:00 PM,WAS,4,18,SAS,,96,WAS,J. Wall makes free throw 2 of 2,99,,,,,,,,,,,,,,,J. Wall - walljo01,make,2 of 2,,,,,,,,,,3,False,False
/boxscores/201511040WAS.html,regular,Verizon Center Washington District of Columbia,November 4 2015,7:00 PM,WAS,4,18,SAS,San Antonio full timeout,96,WAS,,99,,,,,,,,,,,,,,SAS,,,,,,,,,,,,,3,False,False
/boxscores/201511040WAS.html,regular,Verizon Center Washington District of Columbia,November 4 2015,7:00 PM,WAS,4,18,SAS,D. Green enters the game for M. Ginbili,96,WAS,,99,,,,,,,,,,,,,,,,,,D. Green - greenda02,M. Ginóbili - ginobma01,,,,,,,,3,False,False
/boxscores/201511040WAS.html,regular,Verizon Center Washington District of Columbia,November 4 2015,7:00 PM,WAS,4,8,SAS,T. Parker makes 3-pt jump shot from 26 ft (assist by D. Green),99,WAS,,99,T. Parker - parketo01,3-pt jump shot,make,26.0,D. Green - greenda02,,,,,,,,,,,,,,,,,,,,,,0,False,False
/boxscores/201511040WAS.html,regular,Verizon Center Washington District of Columbia,November 4 2015,7:00 PM,WAS,4,7,SAS,,99,WAS,Washington full timeout,99,,,,,,,,,,,,,,WAS,,,,,,,,,,,,,0,False,False
/boxscores/201511040WAS.html,regular,Verizon Center Washington District of Columbia,November 4 2015,7:00 PM,WAS,4,7,SAS,M. Ginbili enters the game for T. Duncan,99,WAS,,99,,,,,,,,,,,,,,,,,,M. Ginóbili - ginobma01,T. Duncan - duncati01,,,,,,,,0,False,False
/boxscores/201511040WAS.html,regular,Verizon Center Washington District of Columbia,November 4 2015,7:00 PM,WAS,4,7,SAS,,99,WAS,Washington full timeout,99,,,,,,,,,,,,,,WAS,,,,,,,,,,,,,0,False,False
/boxscores/201511040WAS.html,regular,Verizon Center Washington District of Columbia,November 4 2015,7:00 PM,WAS,4,1,SAS,,99,WAS,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),102,B. Beal - bealbr01,3-pt jump shot,make,26.0,J. Wall - walljo01,,,,,,,,,,,,,,,,,,,,,,3,False,False
/boxscores/201511040WAS.html,regular,Verizon Center Washington District of Columbia,November 4 2015,7:00 PM,WAS,4,0,SAS,Turnover by D. Green (bad pass; steal by J. Wall),99,WAS,,102,,,,,,,,,,,,,,,,,,,,D. Green - greenda02,bad pass,steal,J. Wall - walljo01,,,,3,False,False
/boxscores/201511040WAS.html,regular,Verizon Center Washington District of Columbia,November 4 2015,7:00 PM,WAS,4,0,SAS,End of 4th quarter,99,WAS,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,False
/boxscores/201511040WAS.html,regular,Verizon Center Washington District of Columbia,November 4 2015,7:00 PM,WAS,4,0,SAS,End of Game,99,WAS,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,34,MIA,,84,IND,Offensive rebound by J. Hill,86,,,,,,,,,,J. Hill - hilljo01,offensive,,,,,,,,,,,,,,,,2,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,34,MIA,,84,IND,J. Hill makes 2-pt layup from 1 ft,88,J. Hill - hilljo01,2-pt layup,make,1.0,,,,,,,,,,,,,,,,,,,,,,,4,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,34,MIA,Miami full timeout,84,IND,,88,,,,,,,,,,,,,,MIA,,,,,,,,,,,,,4,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,34,MIA,L. Deng enters the game for H. Whiteside,84,IND,,88,,,,,,,,,,,,,,,,,,L. Deng - denglu01,H. Whiteside - whiteha01,,,,,,,,4,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,34,MIA,T. Johnson enters the game for J. Winslow,84,IND,,88,,,,,,,,,,,,,,,,,,T. Johnson - johnsty01,J. Winslow - winslju01,,,,,,,,4,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,33,MIA,T. Johnson makes 2-pt layup at rim (assist by D. Wade),86,IND,,88,T. Johnson - johnsty01,2-pt layup,make,0.0,D. Wade - wadedw01,,,,,,,,,,,,,,,,,,,,,,2,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,33,MIA,,86,IND,Indiana full timeout,88,,,,,,,,,,,,,,IND,,,,,,,,,,,,,2,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,33,MIA,,86,IND,G. Robinson enters the game for I. Mahinmi,88,,,,,,,,,,,,,,,,,,G. Robinson - robingl02,I. Mahinmi - mahinia01,,,,,,,,2,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,33,MIA,J. Winslow enters the game for L. Deng,86,IND,,88,,,,,,,,,,,,,,,,,,J. Winslow - winslju01,L. Deng - denglu01,,,,,,,,2,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,33,MIA,H. Whiteside enters the game for T. Johnson,86,IND,,88,,,,,,,,,,,,,,,,,,H. Whiteside - whiteha01,T. Johnson - johnsty01,,,,,,,,2,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,9,MIA,,86,IND,J. Hill misses 2-pt jump shot from 19 ft,88,J. Hill - hilljo01,2-pt jump shot,miss,19.0,,,,,,,,,,,,,,,,,,,,,,,2,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,8,MIA,,86,IND,Offensive rebound by G. Robinson,88,,,,,,,,,,G. Robinson - robingl02,offensive,,,,,,,,,,,,,,,,2,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,7,MIA,,86,IND,Personal foul by G. Dragi (drawn by G. Robinson),88,,,,,,,personal,G. Dragić - dragigo01,G. Robinson - robingl02,,,,,,,,,,,,,,,,,,2,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,7,MIA,,86,IND,G. Robinson misses free throw 1 of 2,88,,,,,,,,,,,,,,,G. Robinson - robingl02,miss,1 of 2,,,,,,,,,,2,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,7,MIA,,86,IND,Offensive rebound by Team,88,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,2,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,7,MIA,,86,IND,G. Robinson makes free throw 2 of 2,89,,,,,,,,,,,,,,,G. Robinson - robingl02,make,2 of 2,,,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,7,MIA,Miami full timeout,86,IND,,89,,,,,,,,,,,,,,MIA,,,,,,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,7,MIA,T. Johnson enters the game for H. Whiteside,86,IND,,89,,,,,,,,,,,,,,,,,,T. Johnson - johnsty01,H. Whiteside - whiteha01,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,7,MIA,,86,IND,I. Mahinmi enters the game for J. Hill,89,,,,,,,,,,,,,,,,,,I. Mahinmi - mahinia01,J. Hill - hilljo01,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,5,MIA,Shooting foul by M. Ellis (drawn by T. Johnson),86,IND,,89,,,,,,,shooting,M. Ellis - ellismo01,T. Johnson - johnsty01,,,,,,,,,,,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,5,MIA,T. Johnson misses free throw 1 of 2,86,IND,,89,,,,,,,,,,,,,,,T. Johnson - johnsty01,miss,1 of 2,,,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,5,MIA,Offensive rebound by Team,86,IND,,89,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,5,MIA,,86,IND,J. Hill enters the game for G. Robinson,89,,,,,,,,,,,,,,,,,,J. Hill - hilljo01,G. Robinson - robingl02,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,5,MIA,,86,IND,L. Allen enters the game for I. Mahinmi,89,,,,,,,,,,,,,,,,,,L. Allen - allenla01,I. Mahinmi - mahinia01,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,5,MIA,T. Johnson makes free throw 2 of 2,87,IND,,89,,,,,,,,,,,,,,,T. Johnson - johnsty01,make,2 of 2,,,,,,,,,,2,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,5,MIA,,87,IND,Indiana full timeout,89,,,,,,,,,,,,,,IND,,,,,,,,,,,,,2,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,5,MIA,,87,IND,C. Budinger enters the game for L. Allen,89,,,,,,,,,,,,,,,,,,C. Budinger - budinch01,L. Allen - allenla01,,,,,,,,2,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,5,MIA,,87,IND,G. Robinson enters the game for J. Hill,89,,,,,,,,,,,,,,,,,,G. Robinson - robingl02,J. Hill - hilljo01,,,,,,,,2,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,4,MIA,,87,IND,Personal take foul by J. Winslow (drawn by P. George),89,,,,,,,personal take,J. Winslow - winslju01,P. George - georgpa01,,,,,,,,,,,,,,,,,,2,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,4,MIA,,87,IND,P. George makes free throw 1 of 2,90,,,,,,,,,,,,,,,P. George - georgpa01,make,1 of 2,,,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,4,MIA,H. Whiteside enters the game for T. Johnson,87,IND,,90,,,,,,,,,,,,,,,,,,H. Whiteside - whiteha01,T. Johnson - johnsty01,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,4,MIA,,87,IND,P. George misses free throw 2 of 2,90,,,,,,,,,,,,,,,P. George - georgpa01,miss,2 of 2,,,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,4,MIA,Defensive rebound by H. Whiteside,87,IND,,90,,,,,,,,,,H. Whiteside - whiteha01,defensive,,,,,,,,,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,4,MIA,Miami full timeout,87,IND,,90,,,,,,,,,,,,,,MIA,,,,,,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,4,MIA,T. Johnson enters the game for H. Whiteside,87,IND,,90,,,,,,,,,,,,,,,,,,T. Johnson - johnsty01,H. Whiteside - whiteha01,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,4,MIA,,87,IND,I. Mahinmi enters the game for C. Budinger,90,,,,,,,,,,,,,,,,,,I. Mahinmi - mahinia01,C. Budinger - budinch01,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,2,MIA,D. Wade misses 3-pt jump shot from 23 ft,87,IND,,90,D. Wade - wadedw01,3-pt jump shot,miss,23.0,,,,,,,,,,,,,,,,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,1,MIA,,87,IND,Defensive rebound by M. Ellis,90,,,,,,,,,,M. Ellis - ellismo01,defensive,,,,,,,,,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,0,MIA,End of 4th quarter,87,IND,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,False
/boxscores/201511060IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 6 2015,8:00 PM,IND,4,0,MIA,End of Game,87,IND,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,False
/boxscores/201511110DEN.html,regular,Pepsi Center Denver Colorado,November 11 2015,9:00 PM,DEN,4,33,MIL,,100,DEN,Defensive rebound by K. Faried,99,,,,,,,,,,K. Faried - farieke01,defensive,,,,,,,,,,,,,,,,1,False,False
/boxscores/201511110DEN.html,regular,Pepsi Center Denver Colorado,November 11 2015,9:00 PM,DEN,4,28,MIL,,100,DEN,Shooting foul by J. O'Bryant (drawn by E. Mudiay),99,,,,,,,shooting,J. O'Bryant - obryajo01,E. Mudiay - mudiaem01,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201511110DEN.html,regular,Pepsi Center Denver Colorado,November 11 2015,9:00 PM,DEN,4,28,MIL,G. Antetokounmpo enters the game for J. O'Bryant,100,DEN,,99,,,,,,,,,,,,,,,,,,G. Antetokounmpo - antetgi01,J. O'Bryant - obryajo01,,,,,,,,1,False,False
/boxscores/201511110DEN.html,regular,Pepsi Center Denver Colorado,November 11 2015,9:00 PM,DEN,4,28,MIL,,100,DEN,E. Mudiay makes free throw 1 of 2,100,,,,,,,,,,,,,,,E. Mudiay - mudiaem01,make,1 of 2,,,,,,,,,,0,False,False
/boxscores/201511110DEN.html,regular,Pepsi Center Denver Colorado,November 11 2015,9:00 PM,DEN,4,28,MIL,,100,DEN,E. Mudiay makes free throw 2 of 2,101,,,,,,,,,,,,,,,E. Mudiay - mudiaem01,make,2 of 2,,,,,,,,,,1,False,False
/boxscores/201511110DEN.html,regular,Pepsi Center Denver Colorado,November 11 2015,9:00 PM,DEN,4,28,MIL,Milwaukee full timeout,100,DEN,,101,,,,,,,,,,,,,,MIL,,,,,,,,,,,,,1,False,False
/boxscores/201511110DEN.html,regular,Pepsi Center Denver Colorado,November 11 2015,9:00 PM,DEN,4,28,MIL,,100,DEN,W. Barton enters the game for J. Hickson,101,,,,,,,,,,,,,,,,,,W. Barton - bartowi01,J. Hickson - hicksjj01,,,,,,,,1,False,False
/boxscores/201511110DEN.html,regular,Pepsi Center Denver Colorado,November 11 2015,9:00 PM,DEN,4,18,MIL,G. Antetokounmpo makes 2-pt jump shot from 4 ft (assist by G. Vsquez),102,DEN,,101,G. Antetokounmpo - antetgi01,2-pt jump shot,make,4.0,G. Vásquez - vasqugr01,,,,,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201511110DEN.html,regular,Pepsi Center Denver Colorado,November 11 2015,9:00 PM,DEN,4,18,MIL,,102,DEN,Denver full timeout,101,,,,,,,,,,,,,,DEN,,,,,,,,,,,,,1,False,False
/boxscores/201511110DEN.html,regular,Pepsi Center Denver Colorado,November 11 2015,9:00 PM,DEN,4,5,MIL,,102,DEN,D. Gallinari misses 3-pt jump shot from 23 ft,101,D. Gallinari - gallida01,3-pt jump shot,miss,23.0,,,,,,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201511110DEN.html,regular,Pepsi Center Denver Colorado,November 11 2015,9:00 PM,DEN,4,5,MIL,,102,DEN,Offensive rebound by K. Faried,101,,,,,,,,,,K. Faried - farieke01,offensive,,,,,,,,,,,,,,,,1,False,False
/boxscores/201511110DEN.html,regular,Pepsi Center Denver Colorado,November 11 2015,9:00 PM,DEN,4,5,MIL,,102,DEN,K. Faried makes 2-pt layup from 2 ft,103,K. Faried - farieke01,2-pt layup,make,2.0,,,,,,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201511110DEN.html,regular,Pepsi Center Denver Colorado,November 11 2015,9:00 PM,DEN,4,5,MIL,Milwaukee full timeout,102,DEN,,103,,,,,,,,,,,,,,MIL,,,,,,,,,,,,,1,False,False
/boxscores/201511110DEN.html,regular,Pepsi Center Denver Colorado,November 11 2015,9:00 PM,DEN,4,1,MIL,K. Middleton misses 2-pt jump shot from 19 ft,102,DEN,,103,K. Middleton - middlkh01,2-pt jump shot,miss,19.0,,,,,,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201511110DEN.html,regular,Pepsi Center Denver Colorado,November 11 2015,9:00 PM,DEN,4,0,MIL,,102,DEN,Defensive rebound by Team,103,,,,,,,,,,Team,defensive,,,,,,,,,,,,,,,,1,False,False
/boxscores/201511110DEN.html,regular,Pepsi Center Denver Colorado,November 11 2015,9:00 PM,DEN,4,0,MIL,End of 4th quarter,102,DEN,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201511110DEN.html,regular,Pepsi Center Denver Colorado,November 11 2015,9:00 PM,DEN,4,0,MIL,End of Game,102,DEN,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,False
/boxscores/201511130CHI.html,regular,United Center Chicago Illinois,November 13 2015,8:00 PM,CHI,4,28,CHO,J. Lamb misses 3-pt jump shot from 23 ft,97,CHI,,100,J. Lamb - lambje01,3-pt jump shot,miss,23.0,,,,,,,,,,,,,,,,,,,,,,,3,False,False
